year,month,day,CO,NO,NO2,O3,PM10,SO2,season_spring,season_summer,season_winter
2018,1,1,0.21,10.71,21.25,55.21,16.62,1.0,0,0,1
2018,1,2,0.36,20.0,37.42,36.79,16.17,2.0,0,0,1
2018,1,3,0.34,17.58,24.04,36.62,15.67,2.04,0,0,1
2018,1,4,0.31,15.92,26.96,32.33,17.12,1.96,0,0,1
2018,1,5,0.34,21.27,43.5,25.5,12.45,1.68,0,0,1
2018,1,6,0.48,58.62,53.54,25.08,27.71,2.29,0,0,1
2018,1,7,0.27,16.25,47.92,37.29,22.96,1.12,0,0,1
2018,1,8,0.44,40.17,55.33,15.38,20.25,2.21,0,0,1
2018,1,9,0.4,23.0,46.21,25.04,16.54,2.54,0,0,1
2018,1,10,0.38,15.42,40.46,35.33,14.42,2.25,0,0,1
2018,1,11,0.48,23.25,44.75,30.33,14.71,2.25,0,0,1
2018,1,12,0.58,48.79,58.38,21.5,19.54,2.92,0,0,1
2018,1,13,0.56,49.17,69.58,11.75,22.62,2.54,0,0,1
2018,1,14,0.32,13.96,34.83,31.04,10.33,1.96,0,0,1
2018,1,15,0.4,26.7,48.0,13.7,14.14,2.05,0,0,1
2018,1,16,0.52,31.67,49.75,19.25,14.48,2.5,0,0,1
2018,1,17,0.55,31.08,44.33,30.83,23.42,2.54,0,0,1
2018,1,18,0.36,20.17,49.79,28.42,16.96,2.21,0,0,1
2018,1,19,0.81,68.29,71.29,7.71,32.42,2.75,0,0,1
2018,1,20,0.25,19.67,39.25,30.5,13.38,1.46,0,0,1
2018,1,23,0.76,77.67,57.08,7.75,24.46,2.62,0,0,1
2018,1,24,0.56,121.75,69.0,5.42,31.92,3.33,0,0,1
2018,1,25,0.42,22.38,54.33,27.08,18.29,1.46,0,0,1
2018,1,26,0.31,27.09,60.17,24.17,11.79,1.22,0,0,1
2018,1,27,0.38,20.42,47.67,26.62,12.5,1.33,0,0,1
2018,1,28,0.52,33.46,55.21,32.0,18.46,1.54,0,0,1
2018,1,29,0.55,36.12,56.71,22.08,21.25,1.75,0,0,1
2018,1,30,0.85,66.38,68.67,15.71,30.04,3.42,0,0,1
2018,1,31,0.71,113.71,78.04,12.08,31.68,3.79,0,0,1
2018,2,1,0.6,50.0,64.29,16.96,19.58,2.5,0,0,1
2018,2,2,0.35,22.54,47.58,20.38,11.46,1.92,0,0,1
2018,2,3,0.28,11.04,32.46,42.92,8.79,2.08,0,0,1
2018,2,4,0.33,11.75,37.42,38.88,9.5,1.96,0,0,1
2018,2,5,0.65,58.04,75.08,19.46,20.58,2.67,0,0,1
2018,2,6,0.55,40.88,52.04,23.08,23.88,2.62,0,0,1
2018,2,7,0.42,21.67,45.62,25.83,12.92,2.62,0,0,1
2018,2,8,0.61,45.42,66.54,16.83,15.96,2.54,0,0,1
2018,2,9,0.43,32.08,55.58,22.75,15.42,2.58,0,0,1
2018,2,10,0.52,34.58,57.75,32.62,16.21,2.58,0,0,1
2018,2,11,0.43,22.42,46.08,34.04,15.42,2.12,0,0,1
2018,2,12,0.41,38.68,62.09,24.36,14.0,2.09,0,0,1
2018,2,13,0.35,19.46,42.25,37.33,11.08,1.75,0,0,1
2018,2,14,0.81,75.67,64.21,17.96,23.54,2.67,0,0,1
2018,2,15,1.02,161.38,83.08,5.5,36.0,3.96,0,0,1
2018,2,16,0.52,122.71,73.96,7.17,31.0,3.17,0,0,1
2018,2,17,0.39,31.12,48.42,21.54,19.75,1.46,0,0,1
2018,2,18,0.3,11.92,41.96,38.62,12.58,1.17,0,0,1
2018,2,19,0.56,35.5,58.17,25.29,18.54,1.71,0,0,1
2018,2,20,0.64,42.33,55.33,20.67,21.08,1.96,0,0,1
2018,2,21,0.48,37.04,56.67,25.21,16.42,1.67,0,0,1
2018,2,22,0.64,39.38,61.17,28.79,22.75,1.88,0,0,1
2018,2,23,0.51,29.79,62.88,29.67,22.92,2.08,0,0,1
2018,2,24,0.38,16.38,55.17,43.17,21.04,1.79,0,0,1
2018,2,25,0.38,15.62,56.79,43.75,24.83,2.46,0,0,1
2018,2,26,0.56,32.87,57.43,39.48,25.04,1.39,0,0,1
2018,2,27,0.53,40.62,59.46,33.83,17.79,1.29,0,0,1
2018,2,28,0.68,58.12,75.42,21.54,17.21,1.79,0,0,1
2018,3,1,1.02,124.38,81.92,14.42,30.25,3.04,0,0,1
2018,3,2,0.32,11.62,36.04,52.62,14.29,1.12,0,0,1
2018,3,3,0.28,13.0,44.79,40.71,13.08,1.12,0,0,1
2018,3,4,0.35,18.71,55.29,29.46,19.62,1.38,0,0,1
2018,3,5,0.41,27.83,53.83,31.46,14.25,1.25,0,0,1
2018,3,6,0.38,13.96,35.88,48.58,11.17,1.04,0,0,1
2018,3,7,0.35,17.71,45.75,39.21,13.36,1.33,0,0,1
2018,3,8,0.64,52.92,70.08,25.46,23.21,1.88,0,0,1
2018,3,9,0.57,47.62,66.29,25.21,25.58,2.04,0,0,1
2018,3,10,0.27,12.0,37.88,42.5,25.0,1.33,0,0,1
2018,3,11,0.22,6.96,32.17,45.25,14.71,1.0,0,0,1
2018,3,12,0.35,11.55,33.55,56.96,14.96,1.24,0,0,1
2018,3,13,0.41,21.08,55.96,36.38,17.88,1.38,0,0,1
2018,3,14,0.52,38.33,61.54,30.67,22.83,2.08,0,0,1
2018,3,15,0.35,13.58,49.21,46.54,16.75,1.5,0,0,1
2018,3,16,0.29,11.75,37.33,55.88,12.71,1.67,0,0,1
2018,3,17,0.24,8.04,27.5,61.96,9.21,1.0,0,0,1
2018,3,18,0.33,14.21,34.71,56.29,10.62,1.46,0,0,1
2018,3,19,0.35,14.08,39.29,52.75,14.04,1.29,0,0,1
2018,3,20,0.51,27.17,50.79,43.5,13.79,1.75,0,0,1
2018,3,21,0.45,25.33,53.08,49.83,15.92,2.21,0,0,1
2018,3,22,0.38,14.57,46.43,49.1,17.96,1.95,0,0,1
2018,3,23,0.5,28.88,58.21,41.96,21.25,2.75,0,0,1
2018,3,24,0.33,20.38,54.04,39.75,11.17,1.08,0,0,1
2018,3,25,0.3,11.17,41.52,60.22,14.48,1.0,0,0,1
2018,3,26,0.47,27.3,52.52,32.13,19.47,1.48,0,0,1
2018,3,27,0.44,21.12,53.04,37.67,18.08,1.38,0,0,1
2018,3,28,0.59,62.29,61.08,21.83,29.25,3.0,0,0,1
2018,3,29,0.42,32.17,57.96,36.79,23.79,2.29,0,0,1
2018,3,30,0.2,5.62,23.33,71.38,17.79,1.12,0,0,1
2018,3,31,0.22,7.5,21.54,77.46,17.92,1.25,0,0,1
2018,4,1,0.26,7.42,24.25,76.08,13.38,1.96,1,0,0
2018,4,2,0.38,23.04,53.29,51.08,19.83,2.67,1,0,0
2018,4,3,0.47,20.58,50.83,63.04,44.96,3.08,1,0,0
2018,4,4,0.36,19.67,38.96,60.38,33.21,1.46,1,0,0
2018,4,5,0.56,36.12,55.67,42.79,25.83,2.25,1,0,0
2018,4,6,0.61,60.88,69.17,32.08,30.25,3.17,1,0,0
2018,4,7,0.28,13.96,32.67,76.71,27.04,1.0,1,0,0
2018,4,8,0.25,9.5,27.29,64.04,22.83,1.0,1,0,0
2018,4,9,0.43,26.62,48.5,45.88,18.38,1.5,1,0,0
2018,4,10,0.42,18.5,48.35,55.65,21.08,1.2,1,0,0
2018,4,11,0.41,30.21,55.83,65.75,23.17,1.21,1,0,0
2018,4,12,0.43,20.67,48.5,58.17,15.78,1.75,1,0,0
2018,4,13,0.58,46.17,76.58,29.12,26.0,1.25,1,0,0
2018,4,14,0.39,28.04,63.83,38.71,20.71,1.04,1,0,0
2018,4,15,0.33,15.92,47.17,46.38,27.12,1.17,1,0,0
2018,4,16,0.78,68.12,84.46,16.58,34.74,1.62,1,0,0
2018,4,17,0.71,72.33,78.83,19.79,30.12,2.25,1,0,0
2018,4,18,0.8,106.71,91.88,31.21,36.92,3.83,1,0,0
2018,4,19,0.72,47.75,78.92,55.92,39.54,2.46,1,0,0
2018,4,20,0.57,46.46,94.42,34.5,41.88,4.29,1,0,0
2018,4,21,0.42,54.54,72.71,30.42,55.04,4.79,1,0,0
2018,4,22,0.28,15.5,55.67,44.38,48.96,2.96,1,0,0
2018,4,23,0.78,75.25,90.67,20.67,54.04,7.62,1,0,0
2018,4,24,0.65,74.41,97.45,19.41,49.67,4.0,1,0,0
2018,4,25,0.74,70.12,85.83,26.5,52.17,3.42,1,0,0
2018,4,26,0.43,22.75,53.88,37.04,38.04,2.04,1,0,0
2018,4,27,0.46,33.79,57.21,39.12,41.71,1.88,1,0,0
2018,4,28,0.28,17.21,44.88,63.29,35.71,1.83,1,0,0
2018,4,29,0.2,7.71,28.5,72.21,25.21,1.04,1,0,0
2018,4,30,0.29,11.92,35.42,63.29,18.29,1.21,1,0,0
2018,5,1,0.25,7.25,31.42,68.46,8.54,1.04,1,0,0
2018,5,2,0.46,28.88,55.42,44.92,19.21,1.79,1,0,0
2018,5,3,0.54,27.92,56.17,42.0,20.67,1.25,1,0,0
2018,5,8,0.6,46.14,75.14,28.82,41.96,1.95,1,0,0
2018,5,9,0.45,40.62,70.08,26.38,30.95,1.5,1,0,0
2018,5,10,0.59,44.75,63.0,31.67,31.67,1.46,1,0,0
2018,5,11,0.38,18.08,43.0,55.12,32.54,1.0,1,0,0
2018,5,12,0.32,15.96,41.62,55.54,30.42,1.0,1,0,0
2018,5,13,0.24,12.96,32.75,57.67,13.33,1.08,1,0,0
2018,5,14,0.42,25.0,42.75,50.88,14.92,1.83,1,0,0
2018,5,15,0.47,19.88,47.5,51.33,22.67,1.38,1,0,0
2018,5,16,0.67,55.04,82.83,27.96,36.54,3.33,1,0,0
2018,5,17,0.48,32.04,70.42,50.67,32.75,2.29,1,0,0
2018,5,18,0.6,30.58,70.12,52.21,30.79,2.29,1,0,0
2018,5,19,0.34,32.67,72.33,42.25,31.92,2.21,1,0,0
2018,5,20,0.3,14.21,45.04,62.08,21.79,1.25,1,0,0
2018,5,21,0.31,13.29,51.21,64.67,22.0,1.83,1,0,0
2018,5,22,0.56,30.71,78.33,40.81,38.08,2.14,1,0,0
2018,5,23,0.54,33.33,59.67,52.79,36.09,2.21,1,0,0
2018,5,24,0.58,47.21,73.71,43.33,35.0,3.54,1,0,0
2018,5,25,0.38,25.71,60.71,62.46,30.33,1.5,1,0,0
2018,5,26,0.27,12.38,29.83,77.17,26.88,1.0,1,0,0
2018,5,27,0.22,9.0,28.83,84.17,32.38,1.0,1,0,0
2018,5,28,0.49,27.12,48.33,61.92,39.17,1.0,1,0,0
2018,5,29,0.44,22.29,50.29,53.12,45.38,1.0,1,0,0
2018,5,30,0.46,24.25,50.92,52.79,34.0,1.04,1,0,0
2018,5,31,0.55,34.33,63.42,48.04,30.75,1.71,1,0,0
2018,6,1,0.53,40.96,73.58,40.88,36.67,3.17,1,0,0
2018,6,2,0.3,23.88,51.67,39.5,27.92,1.04,1,0,0
2018,6,3,0.22,10.67,37.54,51.75,16.17,2.29,1,0,0
2018,6,4,0.48,35.96,67.38,35.92,21.88,2.17,1,0,0
2018,6,5,0.48,23.0,50.52,46.42,26.5,1.26,1,0,0
2018,6,6,0.51,28.52,60.04,36.17,23.43,1.0,1,0,0
2018,6,7,0.43,26.08,53.96,34.33,18.42,1.14,1,0,0
2018,6,8,0.49,27.33,60.54,44.0,23.58,1.58,1,0,0
2018,6,9,0.3,17.12,52.33,53.38,21.79,1.79,1,0,0
2018,6,10,0.31,24.38,57.75,49.12,27.21,1.92,1,0,0
2018,6,11,0.38,18.96,46.46,54.83,29.62,1.46,1,0,0
2018,6,12,0.36,19.38,43.0,55.88,28.21,1.62,1,0,0
2018,6,13,0.43,19.96,52.46,53.29,29.71,1.71,1,0,0
2018,6,14,0.51,28.58,61.75,49.67,33.17,1.79,1,0,0
2018,6,15,0.46,31.08,68.29,40.33,33.64,2.58,1,0,0
2018,6,16,0.33,20.79,50.46,48.75,28.67,2.5,1,0,0
2018,6,17,0.28,24.17,52.5,36.67,25.83,1.67,1,0,0
2018,6,18,0.38,20.25,52.54,56.83,28.0,2.0,1,0,0
2018,6,19,0.46,31.35,72.43,30.42,35.0,1.5,1,0,0
2018,6,20,0.56,48.25,87.96,34.67,31.95,1.21,1,0,0
2018,6,21,0.6,55.54,103.67,28.33,44.67,1.29,1,0,0
2018,6,22,0.51,68.25,89.04,32.92,46.92,1.46,1,0,0
2018,6,23,0.24,15.88,44.17,57.33,61.38,1.04,1,0,0
2018,6,24,0.24,12.75,48.33,61.12,71.46,1.21,1,0,0
2018,6,25,0.42,26.08,54.79,58.92,30.54,1.17,1,0,0
2018,6,26,0.5,28.75,71.0,55.08,34.12,1.5,1,0,0
2018,6,27,0.5,27.58,58.96,54.33,44.33,1.17,1,0,0
2018,6,28,0.47,22.71,53.08,53.08,28.71,1.04,1,0,0
2018,6,29,0.49,30.92,62.79,47.42,31.42,1.38,1,0,0
2018,6,30,0.27,14.75,44.79,72.88,23.29,1.0,1,0,0
2018,7,1,0.26,11.88,44.42,62.0,25.62,1.0,0,1,0
2018,7,2,0.53,25.77,53.64,37.82,40.46,1.1,0,1,0
2018,7,3,0.57,35.88,61.58,31.04,43.75,1.12,0,1,0
2018,7,4,0.55,34.58,53.83,40.0,39.42,1.08,0,1,0
2018,7,5,0.44,22.79,53.0,60.0,33.23,1.0,0,1,0
2018,7,6,0.44,26.71,54.33,55.21,29.17,1.0,0,1,0
2018,7,7,0.32,20.92,47.96,41.67,32.42,1.0,0,1,0
2018,7,8,0.25,12.25,47.21,62.96,31.67,1.0,0,1,0
2018,7,9,0.48,37.92,74.0,39.04,44.21,1.0,0,1,0
2018,7,10,0.45,20.04,54.79,55.29,35.25,1.0,0,1,0
2018,7,11,0.57,27.38,57.43,56.76,31.46,1.0,0,1,0
2018,7,12,0.46,23.08,59.5,64.79,32.04,1.12,0,1,0
2018,7,13,0.49,24.79,73.25,57.12,30.92,1.33,0,1,0
2018,7,14,0.3,21.5,69.62,58.62,31.5,2.12,0,1,0
2018,7,15,0.29,16.08,56.42,40.96,40.96,1.29,0,1,0
2018,7,16,0.39,18.88,54.42,50.17,34.19,1.08,0,1,0
2018,7,17,0.45,23.27,54.82,59.73,26.45,1.41,0,1,0
2018,7,18,0.48,29.67,62.42,44.88,29.0,1.58,0,1,0
2018,7,19,0.46,26.08,59.08,47.96,31.0,1.21,0,1,0
2018,7,20,0.5,37.54,71.21,41.92,28.58,1.79,0,1,0
2018,7,21,0.25,15.25,34.42,56.71,22.62,1.0,0,1,0
2018,7,22,0.28,15.75,43.33,46.92,19.88,1.04,0,1,0
2018,7,23,0.42,17.58,41.62,44.62,22.29,1.21,0,1,0
2018,7,24,0.43,18.17,43.29,44.42,23.71,1.96,0,1,0
2018,7,25,0.55,37.62,78.38,35.62,30.12,3.5,0,1,0
2018,7,26,0.37,17.42,56.62,48.92,27.92,3.17,0,1,0
2018,7,27,0.43,19.75,52.75,43.92,37.08,2.29,0,1,0
2018,7,28,0.29,9.75,31.25,55.12,28.67,1.83,0,1,0
2018,7,29,0.28,14.12,34.62,46.04,27.46,1.46,0,1,0
2018,7,30,0.44,22.52,53.78,33.7,28.8,1.23,0,1,0
2018,7,31,0.5,32.04,68.29,35.21,31.19,1.83,0,1,0
2018,8,1,0.45,31.46,75.17,41.88,37.79,2.33,0,1,0
2018,8,2,0.52,39.21,83.5,44.67,41.17,3.08,0,1,0
2018,8,3,0.49,45.83,93.21,43.29,36.83,6.29,0,1,0
2018,8,4,0.25,11.33,51.29,86.62,29.42,5.12,0,1,0
2018,8,5,0.29,12.71,68.58,80.08,26.21,2.92,0,1,0
2018,8,6,0.51,27.08,70.29,53.29,31.09,2.46,0,1,0
2018,8,7,0.4,15.25,38.75,59.04,22.26,1.08,0,1,0
2018,8,8,0.41,17.83,40.58,49.83,22.57,1.04,0,1,0
2018,8,9,0.4,18.58,50.38,38.29,19.18,1.0,0,1,0
2018,8,10,0.27,18.12,34.21,44.0,15.14,1.12,0,1,0
2018,8,11,0.22,11.33,35.04,56.83,22.04,1.33,0,1,0
2018,8,12,0.21,6.0,21.29,58.83,25.0,1.0,0,1,0
2018,8,13,0.32,13.75,35.71,60.62,26.92,1.08,0,1,0
2018,8,14,0.3,16.04,33.35,39.48,18.83,1.04,0,1,0
2018,8,15,0.22,9.17,24.83,52.46,19.38,1.54,0,1,0
2018,8,16,0.31,17.5,36.88,47.67,23.36,2.17,0,1,0
2018,8,20,0.34,16.08,52.21,60.25,29.0,3.04,0,1,0
2018,8,21,0.33,22.17,57.71,49.92,23.58,2.96,0,1,0
2018,8,22,0.45,24.12,67.04,51.5,26.75,1.92,0,1,0
2018,8,23,0.35,21.12,66.21,45.25,34.46,2.29,0,1,0
2018,8,24,0.25,10.58,42.54,58.17,24.5,1.58,0,1,0
2018,8,25,0.23,13.79,29.5,51.33,23.83,1.58,0,1,0
2018,8,26,0.24,10.58,27.38,45.58,25.54,1.12,0,1,0
2018,8,27,0.43,20.17,41.96,39.46,29.54,1.29,0,1,0
2018,8,28,0.32,12.92,38.33,42.12,28.96,1.33,0,1,0
2018,8,29,0.47,18.74,46.96,42.87,27.46,1.27,0,1,0
2018,8,30,0.43,21.96,48.92,50.88,28.08,1.29,0,1,0
2018,8,31,0.28,24.5,52.71,43.33,23.92,1.0,0,1,0
2018,9,3,0.67,25.12,52.67,47.92,25.62,1.0,0,1,0
2018,9,4,0.46,25.12,45.75,48.17,28.96,1.04,0,1,0
2018,9,5,0.48,24.54,48.71,41.46,25.38,1.04,0,1,0
2018,9,6,0.49,27.79,54.46,34.62,21.04,1.04,0,1,0
2018,9,7,0.36,22.96,61.08,36.46,21.5,1.08,0,1,0
2018,9,8,0.26,16.12,46.17,51.21,19.25,1.0,0,1,0
2018,9,9,0.23,8.38,38.71,56.46,19.17,1.0,0,1,0
2018,9,10,0.49,27.27,62.0,27.14,24.67,1.05,0,1,0
2018,9,11,0.32,34.92,52.75,41.88,25.92,1.29,0,1,0
2018,9,12,0.49,23.58,55.75,42.25,25.12,1.04,0,1,0
2018,9,13,0.43,21.29,53.17,37.62,27.42,1.0,0,1,0
2018,9,14,0.49,30.25,58.5,37.25,28.58,1.33,0,1,0
2018,9,15,0.25,17.83,44.62,33.75,20.46,1.0,0,1,0
2018,9,16,0.23,19.71,47.62,31.96,20.29,1.0,0,1,0
2018,9,17,0.48,23.92,46.0,43.54,19.79,1.29,0,1,0
2018,9,18,0.51,30.75,59.12,28.62,24.67,1.04,0,1,0
2018,9,19,0.49,37.67,57.92,20.33,32.92,1.12,0,1,0
2018,9,20,0.76,67.25,80.0,23.38,37.67,1.96,0,1,0
2018,9,21,0.41,46.71,76.12,32.04,37.95,2.08,0,1,0
2018,9,22,0.29,13.42,44.88,42.5,27.42,1.04,0,1,0
2018,9,23,0.24,15.08,41.88,33.54,27.79,1.0,0,1,0
2018,9,24,0.25,23.12,42.12,20.04,27.12,1.0,0,1,0
2018,9,25,0.37,21.41,41.86,39.68,37.17,1.5,0,1,0
2018,9,26,0.35,18.5,40.29,63.08,41.88,2.17,0,1,0
2018,9,27,0.46,31.42,55.17,45.29,32.25,2.5,0,1,0
2018,9,28,0.55,54.17,83.38,23.62,44.04,3.62,0,1,0
2018,9,29,0.39,54.71,71.92,42.42,37.5,2.71,0,1,0
2018,9,30,0.27,14.17,54.62,51.25,27.75,1.88,0,1,0
2018,10,1,0.42,32.0,53.5,45.29,29.54,2.42,0,0,0
2018,10,2,0.49,43.92,60.88,36.62,35.92,3.12,0,0,0
2018,10,3,0.58,51.71,70.58,24.75,39.33,3.92,0,0,0
2018,10,4,0.56,35.43,57.52,36.67,27.25,3.19,0,0,0
2018,10,5,0.59,30.08,62.62,41.58,29.67,2.25,0,0,0
2018,10,6,0.36,18.71,50.79,34.92,29.54,1.42,0,0,0
2018,10,7,0.22,21.67,34.5,47.58,20.25,1.29,0,0,0
2018,10,8,0.47,32.5,48.67,21.33,16.83,1.54,0,0,0
2018,10,9,0.49,26.04,52.58,40.38,17.12,1.33,0,0,0
2018,10,10,0.61,36.21,56.5,30.42,19.42,1.21,0,0,0
2018,10,11,0.41,51.21,63.38,16.33,25.91,1.29,0,0,0
2018,10,12,0.4,56.21,56.38,17.04,28.96,1.29,0,0,0
2018,10,13,0.4,28.46,58.58,11.21,27.54,1.0,0,0,0
2018,10,14,0.25,29.67,46.29,26.12,29.0,1.0,0,0,0
2018,10,15,0.35,19.96,41.33,28.62,18.96,1.0,0,0,0
2018,10,16,0.5,35.12,54.79,22.42,28.75,1.04,0,0,0
2018,10,17,0.57,27.38,51.96,28.83,21.58,1.04,0,0,0
2018,10,18,0.5,29.29,56.38,20.96,24.96,1.04,0,0,0
2018,10,19,0.6,33.0,60.67,34.0,33.75,1.1,0,0,0
2018,10,20,0.42,24.92,59.62,32.33,34.71,1.0,0,0,0
2018,10,21,0.37,42.12,54.04,25.38,33.08,1.25,0,0,0
2018,10,22,0.63,53.79,56.25,28.21,31.08,1.12,0,0,0
2018,10,23,0.39,40.29,50.67,28.62,29.04,1.12,0,0,0
2018,10,24,0.48,45.38,45.79,23.33,26.5,1.33,0,0,0
2018,10,25,0.83,75.25,70.21,8.58,37.33,2.58,0,0,0
2018,10,26,0.57,93.71,81.79,9.21,45.29,3.0,0,0,0
2018,10,27,0.2,26.17,44.88,15.92,14.92,1.0,0,0,0
2018,10,28,0.27,22.42,35.79,29.88,6.62,1.0,0,0,0
2018,10,29,0.34,19.17,27.25,29.08,13.0,1.33,0,0,0
2018,10,30,0.63,38.83,54.88,24.12,18.48,2.17,0,0,0
2018,10,31,0.4,69.96,81.88,14.04,33.96,2.38,0,0,0
2018,11,1,0.38,26.21,49.67,22.42,13.17,1.83,0,0,0
2018,11,2,0.32,59.58,61.54,9.67,19.21,2.46,0,0,0
2018,11,3,0.23,20.83,43.12,16.29,13.75,1.92,0,0,0
2018,11,4,0.38,21.29,51.62,17.83,20.17,2.0,0,0,0
2018,11,5,0.51,81.0,68.71,19.0,29.71,3.0,0,0,0
2018,11,6,0.28,15.58,41.58,25.04,11.29,1.29,0,0,0
2018,11,7,0.67,67.0,66.55,14.18,22.09,2.95,0,0,0
2018,11,8,0.57,68.29,72.12,9.71,28.38,2.54,0,0,0
2018,11,9,0.21,25.25,50.54,17.25,14.92,1.25,0,0,0
2018,11,10,0.35,25.75,47.96,25.08,15.42,1.38,0,0,0
2018,11,11,0.36,35.29,52.04,15.21,19.5,1.62,0,0,0
2018,11,12,0.69,59.36,65.77,14.82,36.5,1.64,0,0,0
2018,11,13,0.63,41.96,59.83,21.12,37.0,1.08,0,0,0
2018,11,14,0.49,34.92,58.29,22.5,32.83,1.0,0,0,0
2018,11,15,0.4,43.33,58.54,21.25,23.92,1.04,0,0,0
2018,11,16,0.67,60.71,69.5,8.21,26.33,1.25,0,0,0
2018,11,17,0.23,20.12,48.29,25.62,26.04,1.0,0,0,0
2018,11,18,0.2,10.42,30.17,46.5,15.33,1.0,0,0,0
2018,11,19,0.52,28.96,51.83,29.12,24.08,1.04,0,0,0
2018,11,20,0.64,58.12,67.88,11.29,23.29,1.54,0,0,0
2018,11,21,0.65,58.71,59.05,12.39,19.46,1.55,0,0,0
2018,11,22,0.55,49.12,60.12,10.79,21.04,1.25,0,0,0
2018,11,23,0.6,104.04,65.71,5.04,28.08,1.79,0,0,0
2018,11,24,0.23,14.29,38.29,19.42,12.12,1.0,0,0,0
2018,11,25,0.29,26.92,46.29,16.71,14.12,1.17,0,0,0
2018,11,26,0.34,27.54,44.08,17.08,12.21,1.21,0,0,0
2018,11,27,0.67,45.96,51.04,18.79,17.92,1.67,0,0,0
2018,11,28,0.42,103.5,66.75,7.38,27.0,2.67,0,0,0
2018,11,29,0.85,184.21,79.08,4.75,41.83,3.46,0,0,0
2018,11,30,0.28,84.0,60.75,9.0,27.24,1.75,0,0,0
2018,12,1,0.24,21.62,38.83,20.38,14.12,1.0,0,0,0
2018,12,2,0.26,15.71,38.33,21.29,15.67,1.0,0,0,0
2018,12,3,0.4,26.92,41.21,14.75,19.12,1.0,0,0,0
2018,12,4,0.72,130.62,70.75,4.71,34.62,2.71,0,0,0
2018,12,5,0.58,122.43,58.52,3.24,35.0,2.86,0,0,0
2018,12,6,0.45,49.33,37.12,5.46,19.67,1.5,0,0,0
2018,12,7,0.22,27.96,32.29,15.08,14.75,1.67,0,0,0
2018,12,8,0.33,33.08,43.54,13.54,18.67,1.83,0,0,0
2018,12,9,0.38,33.79,50.88,18.21,21.5,2.25,0,0,0
2018,12,10,0.38,30.79,49.08,24.08,26.42,2.17,0,0,0
2018,12,11,0.58,62.79,64.17,9.79,37.04,2.17,0,0,0
2018,12,12,0.38,49.54,64.17,10.79,32.83,1.58,0,0,0
2018,12,13,0.43,40.17,50.71,9.5,22.71,1.29,0,0,0
2018,12,14,0.5,56.83,59.12,7.92,19.5,1.71,0,0,0
2018,12,15,0.34,24.12,40.46,21.25,11.67,1.17,0,0,0
2018,12,16,0.26,22.04,37.67,17.5,12.21,1.12,0,0,0
2018,12,17,0.38,24.08,46.29,25.0,16.67,1.54,0,0,0
2018,12,18,0.48,46.29,61.79,12.33,21.88,2.33,0,0,0
2018,12,19,0.5,46.29,57.12,21.17,20.38,2.42,0,0,0
2018,12,20,0.57,47.04,55.48,16.0,18.04,2.09,0,0,0
2018,12,21,0.41,31.38,51.21,12.08,19.88,1.29,0,0,0
2018,12,22,0.99,113.5,62.96,11.17,31.62,2.71,0,0,0
2018,12,23,0.29,118.67,55.46,8.58,28.67,2.04,0,0,0
2018,12,24,1.21,151.79,62.0,9.67,36.75,2.71,0,0,0
2018,12,25,0.4,130.92,58.96,7.67,30.88,1.96,0,0,0
2018,12,26,0.26,53.46,52.25,9.88,21.54,1.17,0,0,0
2018,12,27,0.34,24.04,36.04,13.79,16.92,1.0,0,0,0
2018,12,28,0.33,34.17,42.12,7.62,20.83,1.21,0,0,0
2018,12,29,0.34,23.0,34.83,12.29,17.29,1.0,0,0,0
2018,12,30,0.55,60.71,46.5,11.08,19.71,1.62,0,0,0
2018,12,31,0.69,155.25,74.79,6.0,32.67,3.33,0,0,0
2019,1,1,0.33,161.38,68.62,14.75,36.83,3.25,0,0,1
2019,1,2,0.48,46.25,44.35,15.25,15.83,1.5,0,0,1
2019,1,3,0.47,38.42,50.38,8.88,20.38,1.58,0,0,1
2019,1,4,0.72,108.67,69.75,9.08,34.71,2.75,0,0,1
2019,1,5,0.33,15.92,36.92,21.25,18.04,1.25,0,0,1
2019,1,6,0.45,34.29,39.21,30.75,17.88,1.33,0,0,1
2019,1,7,0.27,38.25,53.5,13.46,26.75,1.21,0,0,1
2019,1,8,0.37,18.71,36.67,21.21,19.62,1.0,0,0,1
2019,1,9,0.78,44.79,50.88,16.62,22.83,1.17,0,0,1
2019,1,10,0.43,29.96,57.0,25.38,21.46,1.08,0,0,1
2019,1,11,0.37,25.08,48.67,20.83,20.23,1.12,0,0,1
2019,1,12,0.26,24.88,44.42,24.42,18.46,1.12,0,0,1
2019,1,13,0.28,12.96,29.25,31.71,12.71,1.0,0,0,1
2019,1,14,0.75,50.5,46.54,21.33,24.0,1.54,0,0,1
2019,1,15,0.34,41.71,48.96,14.88,22.29,1.67,0,0,1
2019,1,16,0.42,58.23,65.55,9.26,30.04,1.77,0,0,1
2019,1,17,0.5,32.79,54.92,19.96,25.92,1.54,0,0,1
2019,1,18,0.56,29.42,39.96,17.21,16.54,1.25,0,0,1
2019,1,19,0.67,22.79,47.04,19.21,18.96,1.21,0,0,1
2019,1,20,0.57,26.38,47.79,20.62,15.83,1.08,0,0,1
2019,1,21,0.75,50.25,51.92,11.75,20.5,1.25,0,0,1
2019,1,22,0.32,18.42,37.88,25.25,13.96,1.0,0,0,1
2019,1,23,0.52,27.33,40.0,30.04,9.73,1.0,0,0,1
